transaction_id,user_id,timestamp,amount,country,device,channel,hour,dayofweek,coupon_applied,num_items,is_fraud
6499,2503,2023-12-30 13:18:00+00:00,62.29,us,mobile,web,13,5,False,1,False
2992,3137,2023-07-09 09:43:00+00:00,16.88,fr,desktop,app,9,6,False,2,False
7793,1089,2023-05-31 19:49:00+00:00,67.34,ca,mobile,web,19,2,False,4,False
2151,2544,2023-04-11 15:38:00+00:00,54.13,in,mobile,app,15,1,True,2,False
4023,1343,2023-08-26 14:15:00+00:00,20.1,uk,desktop,social,14,5,False,3,False
7615,4681,2023-04-30 11:02:00+00:00,68.86,ca,desktop,web,11,6,False,1,False
6124,3880,2023-02-13 09:37:00+00:00,88.6,ca,desktop,app,9,0,True,4,False
3339,2540,2023-05-13 18:36:00+00:00,26.19,us,mobile,app,18,5,False,4,False
4344,1264,2023-12-18 21:33:00+00:00,89.84,in,desktop,app,21,0,False,3,False
4464,1440,2023-02-04 19:26:00+00:00,145.13,uk,mobile,app,19,5,False,2,False
2376,1973,2023-09-03 09:11:00+00:00,4.48,es,mobile,ads,9,6,False,2,False
9044,4186,2023-09-02 05:36:00+00:00,71.88,us,mobile,app,5,5,False,3,False
5571,2792,2023-08-01 04:05:00+00:00,118.49,us,mobile,app,4,1,True,4,False
8599,4862,2023-04-07 23:28:00+00:00,113.19,au,mobile,app,23,4,False,4,False
8504,4981,2023-10-15 20:41:00+00:00,21.16,es,desktop,web,20,6,False,5,False
8880,3062,2023-03-20 07:25:00+00:00,39.12,ca,mobile,social,7,0,False,4,False
1887,1186,2023-09-11 06:11:00+00:00,89.83,de,mobile,web,6,0,True,4,False
1198,2079,2023-05-25 03:40:00+00:00,92.91,uk,mobile,social,3,3,True,3,False
6427,4807,2023-01-18 07:56:00+00:00,168.0,fr,desktop,ads,7,2,False,1,False
8911,1616,2023-10-21 01:10:00+00:00,39.45,fr,desktop,web,1,5,False,3,False
2936,4364,2023-04-08 00:48:00+00:00,52.06,uk,desktop,web,0,5,False,1,False
6342,2377,2023-12-11 13:02:00+00:00,239.39,us,desktop,app,13,0,False,2,False
1430,4481,2023-02-17 13:55:00+00:00,60.63,in,tablet,web,13,4,False,2,False
6307,3979,2023-08-06 16:16:00+00:00,125.19,ca,desktop,social,16,6,False,3,False
3650,4633,2023-08-28 03:12:00+00:00,9.64,in,mobile,web,3,0,False,5,False
1938,4549,2023-08-01 18:09:00+00:00,17.83,in,mobile,ads,18,1,False,3,False
5172,2576,2023-03-18 15:33:00+00:00,127.24,fr,desktop,web,15,5,False,3,False
7764,4046,2023-10-20 15:59:00+00:00,157.16,br,desktop,email,15,4,False,4,False
6393,2096,2023-01-12 10:50:00+00:00,12.75,in,tablet,web,10,3,False,5,False
1154,1899,2023-09-18 04:55:00+00:00,205.08,es,tablet,app,4,0,False,3,False
6250,2029,2023-03-05 09:31:00+00:00,12.95,fr,mobile,app,9,6,False,7,False
7037,2695,2023-07-03 11:28:00+00:00,172.5,br,mobile,app,11,0,False,1,False
4229,4854,2023-12-20 12:42:00+00:00,102.99,au,desktop,app,12,2,True,6,False
4975,3014,2023-02-22 18:16:00+00:00,131.89,us,desktop,app,18,2,False,5,False
6401,3472,2023-04-11 20:50:00+00:00,381.09,uk,mobile,ads,20,1,False,3,True
3640,3907,2023-06-07 03:33:00+00:00,194.32,fr,mobile,web,3,2,False,2,True
3972,1383,2023-09-20 05:11:00+00:00,46.1,uk,desktop,app,5,2,False,2,False
9594,1694,2023-08-14 07:17:00+00:00,91.25,in,mobile,app,7,0,True,2,True
3376,1819,2023-08-04 08:32:00+00:00,171.46,au,tablet,web,8,4,False,3,False
2487,1213,2023-04-04 20:54:00+00:00,78.56,ca,mobile,web,20,1,False,4,False
6954,2366,2023-04-13 03:23:00+00:00,19.11,ca,mobile,app,3,3,False,4,False
606,2369,2023-07-05 14:51:00+00:00,89.41,br,desktop,ads,14,2,False,2,False
7444,2270,2023-02-06 16:32:00+00:00,14.12,es,mobile,web,16,0,True,1,False
5928,1568,2023-12-13 17:04:00+00:00,77.6,es,desktop,app,17,2,False,2,False
2454,4003,2023-12-24 00:00:00+00:00,54.56,es,tablet,app,0,6,False,2,False
3609,4988,2023-10-15 18:39:00+00:00,25.25,us,tablet,ads,18,6,False,5,False
1484,4068,2023-08-23 18:34:00+00:00,71.49,de,desktop,web,18,2,False,2,False
4519,1906,2023-03-16 08:02:00+00:00,91.01,es,mobile,app,8,3,False,1,False
3038,2660,2023-09-14 18:55:00+00:00,21.64,us,tablet,web,18,3,False,3,False
9352,4283,2023-03-21 02:37:00+00:00,129.56,au,desktop,app,2,1,True,2,False
7692,4118,2023-02-23 06:13:00+00:00,120.01,us,tablet,app,6,3,False,6,False
4116,1282,2023-04-14 13:02:00+00:00,99.63,in,mobile,ads,13,4,False,5,False
1427,3898,2023-08-14 00:58:00+00:00,68.52,us,desktop,app,0,0,False,3,False
497,3065,2023-03-19 19:16:00+00:00,322.75,es,mobile,web,19,6,False,2,True
3353,1982,2023-05-03 22:43:00+00:00,17.38,us,mobile,web,22,2,False,4,False
8794,1057,2023-05-26 17:23:00+00:00,139.36,es,desktop,social,17,4,False,4,False
759,2571,2023-06-06 02:33:00+00:00,69.88,in,mobile,web,2,1,False,4,False
838,1953,2023-01-02 07:46:00+00:00,115.17,fr,mobile,social,7,0,False,1,False
4327,3810,2023-08-08 23:42:00+00:00,49.27,uk,tablet,social,23,1,False,2,False
2128,4646,2023-07-30 19:24:00+00:00,116.42,au,tablet,web,19,6,False,3,False
1023,2633,2023-01-06 18:34:00+00:00,31.38,de,mobile,ads,18,4,False,4,False
8762,1434,2023-03-21 03:07:00+00:00,53.53,uk,desktop,web,3,1,False,3,False
5614,1404,2023-04-29 17:11:00+00:00,89.42,in,mobile,web,17,5,True,2,False
5581,2064,2023-09-04 14:33:00+00:00,48.63,us,mobile,web,14,0,False,2,False
1058,1880,2023-01-02 22:05:00+00:00,81.07,us,mobile,web,22,0,True,1,False
9542,4363,2023-06-13 06:21:00+00:00,30.02,es,mobile,web,6,1,False,4,False
6856,3654,2023-11-20 09:58:00+00:00,340.92,au,mobile,app,9,0,False,3,False
7349,2456,2023-12-24 16:06:00+00:00,42.17,ca,mobile,app,16,6,False,3,False
9045,3941,2023-07-13 11:08:00+00:00,38.8,es,mobile,app,11,3,False,1,False
2129,2333,2023-12-19 09:30:00+00:00,61.87,us,mobile,app,9,1,False,1,False
2767,2058,2023-02-17 09:39:00+00:00,105.06,in,mobile,web,9,4,False,1,True
2109,4451,2023-10-14 04:26:00+00:00,55.01,ca,desktop,web,4,5,True,1,False
3617,2256,2023-06-21 01:00:00+00:00,17.54,in,mobile,app,1,2,False,3,False
1545,4005,2023-03-04 14:15:00+00:00,178.36,uk,mobile,app,14,5,False,1,False
6914,4120,2023-10-06 17:05:00+00:00,175.68,ca,mobile,web,17,4,True,4,False
1719,3006,2023-12-27 13:55:00+00:00,61.5,ca,tablet,app,13,2,True,1,False
7435,1605,2023-12-01 05:52:00+00:00,55.83,au,mobile,web,5,4,False,4,False
7365,4096,2023-06-05 18:30:00+00:00,27.0,uk,desktop,app,18,0,False,4,False
6235,4935,2023-06-16 10:07:00+00:00,91.94,jp,tablet,ads,10,4,False,4,True
725,3896,2023-12-21 14:09:00+00:00,60.21,de,mobile,web,14,3,True,2,False
6673,2994,2023-07-11 00:47:00+00:00,27.56,us,desktop,web,0,1,False,3,False
8029,4265,2023-04-05 05:41:00+00:00,120.87,es,mobile,web,5,2,False,1,False
5492,2629,2023-05-07 10:35:00+00:00,105.01,jp,desktop,social,10,6,False,8,False
1128,2353,2023-12-14 19:30:00+00:00,15.19,ca,desktop,web,19,3,False,3,False
2957,4188,2023-07-11 06:55:00+00:00,23.35,jp,desktop,web,6,1,True,4,False
5156,2629,2023-01-23 23:04:00+00:00,4.5,jp,mobile,web,23,0,True,5,False
4817,1656,2023-09-19 09:14:00+00:00,21.9,us,mobile,web,9,1,False,5,False
6202,3907,2023-11-13 19:21:00+00:00,14.1,de,tablet,web,19,0,False,2,False
6224,1060,2023-04-01 13:56:00+00:00,186.67,uk,mobile,web,13,5,False,1,False
8686,4346,2023-06-26 12:04:00+00:00,101.81,ca,mobile,web,12,0,True,6,False
7114,4757,2023-02-06 21:06:00+00:00,164.36,fr,desktop,app,21,0,False,3,False
5275,4675,2023-08-22 15:13:00+00:00,161.73,fr,mobile,app,15,1,False,3,False
8536,1028,2023-04-03 04:00:00+00:00,299.54,au,desktop,web,4,0,False,3,False
3044,4225,2023-09-28 14:26:00+00:00,12.96,jp,mobile,app,14,3,True,2,False
6912,1038,2023-08-17 00:13:00+00:00,419.56,in,mobile,app,0,3,True,3,True
150,2698,2023-12-11 23:13:00+00:00,41.75,us,desktop,web,23,0,True,2,False
7574,2935,2023-02-13 13:26:00+00:00,166.77,jp,tablet,web,13,0,False,2,False
4206,2241,2023-05-26 02:00:00+00:00,33.14,uk,mobile,social,2,4,False,4,False
5493,3880,2023-11-04 00:33:00+00:00,77.32,us,desktop,web,0,5,False,5,False
2690,4155,2023-01-01 13:19:00+00:00,53.81,fr,mobile,web,13,6,True,8,False
4221,4247,2023-11-22 15:42:00+00:00,68.9,es,mobile,email,15,2,False,3,False
9102,3024,2023-09-07 02:54:00+00:00,22.8,us,desktop,email,2,3,False,4,False
842,4301,2023-08-27 01:28:00+00:00,18.61,us,mobile,web,1,6,False,2,False
8137,4678,2023-04-02 16:53:00+00:00,22.78,de,tablet,web,16,6,False,3,False
6438,3163,2023-12-01 00:45:00+00:00,139.39,de,desktop,web,0,4,True,5,False
9700,4192,2023-07-31 07:20:00+00:00,27.55,de,tablet,app,7,0,True,3,False
6200,3032,2023-10-03 17:47:00+00:00,55.37,fr,tablet,app,17,1,False,5,False
2795,4249,2023-02-11 15:40:00+00:00,46.5,br,mobile,web,15,5,False,2,False
7626,3667,2023-05-01 05:04:00+00:00,62.59,ca,mobile,social,5,0,False,7,False
8475,1421,2023-08-14 07:02:00+00:00,111.59,es,desktop,app,7,0,True,4,False
7890,3182,2023-07-24 00:37:00+00:00,6.91,br,mobile,web,0,0,True,8,False
6608,1768,2023-07-25 10:45:00+00:00,72.19,uk,mobile,app,10,1,False,1,True
9195,3338,2023-03-17 09:06:00+00:00,126.27,in,mobile,web,9,4,False,2,False
8248,2243,2023-04-02 23:10:00+00:00,44.41,us,mobile,social,23,6,False,4,False
1393,3038,2023-04-18 05:24:00+00:00,215.8,br,mobile,web,5,1,True,2,False
1922,2040,2023-07-03 17:06:00+00:00,20.17,br,mobile,web,17,0,True,3,False
7019,1848,2023-03-02 10:07:00+00:00,49.1,uk,desktop,email,10,3,True,4,False
3622,4069,2023-11-29 18:38:00+00:00,100.53,us,mobile,ads,18,2,False,3,False
4849,3194,2023-12-29 16:07:00+00:00,38.22,uk,mobile,ads,16,4,False,6,False
2292,1447,2023-04-10 00:57:00+00:00,51.02,ca,mobile,web,0,0,False,3,False
2134,4401,2023-05-09 15:01:00+00:00,80.23,jp,desktop,web,15,1,False,4,False
551,3774,2023-11-14 18:16:00+00:00,56.51,us,tablet,web,18,1,False,2,False
1741,3538,2023-02-01 19:04:00+00:00,75.11,jp,mobile,web,19,2,False,2,False
5290,2759,2023-10-28 13:29:00+00:00,90.38,br,tablet,app,13,5,False,3,False
1818,3541,2023-03-17 21:04:00+00:00,214.75,fr,desktop,app,21,4,False,2,False
4699,4275,2023-06-04 00:15:00+00:00,66.81,ca,mobile,web,0,6,False,3,False
5182,1891,2023-08-18 23:05:00+00:00,39.21,au,desktop,app,23,4,False,6,False
3019,2708,2023-04-12 07:11:00+00:00,30.59,us,mobile,web,7,2,False,3,True
18,3919,2023-11-07 22:26:00+00:00,64.19,jp,desktop,web,22,1,False,3,False
1771,2939,2023-06-26 07:30:00+00:00,110.23,in,desktop,web,7,0,False,6,False
1889,3791,2023-12-03 14:36:00+00:00,26.75,in,desktop,web,14,6,False,4,False
2153,2043,2023-05-29 14:08:00+00:00,95.25,jp,mobile,web,14,0,False,4,False
1643,4120,2023-11-26 05:21:00+00:00,132.79,in,tablet,email,5,6,False,4,False
7847,3700,2023-08-20 08:55:00+00:00,51.09,es,desktop,app,8,6,False,1,False
4194,3772,2023-08-22 11:59:00+00:00,53.44,br,desktop,app,11,1,False,4,False
9433,3532,2023-03-24 19:27:00+00:00,44.54,de,mobile,app,19,4,True,5,False
8899,3126,2023-06-03 00:50:00+00:00,19.23,es,desktop,app,0,5,False,1,False
534,4896,2023-02-18 03:51:00+00:00,151.42,in,mobile,app,3,5,False,2,True
133,2180,2023-09-16 09:18:00+00:00,54.29,in,desktop,app,9,5,True,1,False
7723,2482,2023-07-28 16:09:00+00:00,72.56,ca,desktop,app,16,4,False,4,False
8459,2184,2023-07-17 03:24:00+00:00,117.14,br,mobile,app,3,0,True,3,False
965,4387,2023-02-01 04:32:00+00:00,10.36,uk,mobile,app,4,2,True,1,False
8720,1443,2023-03-03 20:27:00+00:00,191.31,fr,mobile,web,20,4,False,3,True
6413,1428,2023-12-18 08:30:00+00:00,32.63,au,mobile,web,8,0,False,3,False
8286,2503,2023-09-21 04:10:00+00:00,59.55,in,mobile,web,4,3,True,4,False
7854,1691,2023-10-12 17:11:00+00:00,99.07,in,desktop,web,17,3,False,2,False
1096,4493,2023-12-26 08:33:00+00:00,89.38,fr,mobile,ads,8,1,False,2,False
6930,4447,2023-07-09 18:58:00+00:00,60.72,fr,mobile,social,18,6,False,4,False
9255,4354,2023-09-09 09:01:00+00:00,131.05,br,desktop,web,9,5,True,4,False
1562,1126,2023-10-21 21:26:00+00:00,349.49,ca,mobile,web,21,5,False,6,True
1671,4376,2023-02-25 02:40:00+00:00,187.31,uk,mobile,web,2,5,False,3,True
6088,2598,2023-07-23 12:36:00+00:00,87.59,uk,desktop,web,12,6,False,7,False
6670,3964,2023-04-12 08:29:00+00:00,201.35,ca,desktop,web,8,2,True,4,False
5934,3064,2023-12-25 12:03:00+00:00,12.69,in,mobile,web,12,0,False,3,False
8830,1490,2023-01-05 07:40:00+00:00,78.62,de,mobile,app,7,3,True,3,False
7946,4843,2023-11-23 16:52:00+00:00,61.12,us,mobile,web,16,3,True,3,False
3509,1407,2023-09-29 06:59:00+00:00,62.35,in,mobile,web,6,4,False,4,False
2003,1989,2023-11-30 13:38:00+00:00,74.57,us,mobile,web,13,3,False,2,False
5867,4062,2023-08-10 21:40:00+00:00,23.15,ca,mobile,web,21,3,False,5,False
169,4645,2023-05-27 02:27:00+00:00,220.69,in,mobile,ads,2,5,False,5,True
2589,4804,2023-01-19 14:37:00+00:00,63.58,br,mobile,app,14,3,False,7,False
5906,1451,2023-11-07 07:30:00+00:00,115.58,au,mobile,web,7,1,False,2,False
9530,4598,2023-06-14 08:01:00+00:00,96.11,br,mobile,web,8,2,False,5,False
6385,3026,2023-09-18 04:33:00+00:00,87.95,es,mobile,app,4,0,True,3,False
7825,3074,2023-06-03 08:51:00+00:00,196.15,us,mobile,app,8,5,False,4,False
9780,4226,2023-11-16 15:27:00+00:00,108.91,uk,mobile,web,15,3,False,5,False
4630,2461,2023-11-28 00:17:00+00:00,37.02,uk,desktop,app,0,1,False,2,False
8561,4266,2023-07-08 23:59:00+00:00,72.54,in,mobile,web,23,5,True,2,False
9292,1498,2023-01-26 18:17:00+00:00,40.07,au,mobile,web,18,3,False,3,False
6875,4169,2023-05-25 02:46:00+00:00,25.0,us,mobile,web,2,3,False,3,False
6522,3946,2023-10-16 13:05:00+00:00,42.54,uk,desktop,app,13,0,True,3,False
8980,2749,2023-09-16 04:24:00+00:00,60.76,ca,tablet,app,4,5,False,5,False
6648,2675,2023-06-12 12:46:00+00:00,296.97,ca,mobile,web,12,0,True,5,False
9826,4240,2023-12-04 07:31:00+00:00,156.02,us,mobile,web,7,0,False,1,False
211,2678,2023-08-29 04:36:00+00:00,96.29,fr,desktop,web,4,1,False,3,False
5279,4573,2023-11-21 14:53:00+00:00,31.23,ca,mobile,web,14,1,False,1,False
1920,3760,2023-11-12 15:29:00+00:00,91.2,uk,desktop,web,15,6,True,2,False
719,4969,2023-12-27 09:13:00+00:00,56.09,ca,desktop,email,9,2,False,6,False
4869,1703,2023-12-07 08:12:00+00:00,142.98,us,tablet,web,8,3,True,3,False
7835,3965,2023-10-18 07:28:00+00:00,66.3,de,desktop,web,7,2,True,3,False
1299,2526,2023-05-10 21:43:00+00:00,152.41,us,tablet,web,21,2,False,4,False
9194,2045,2023-05-25 22:00:00+00:00,90.47,jp,desktop,ads,22,3,False,4,False
4618,2236,2023-05-24 02:44:00+00:00,40.56,uk,mobile,ads,2,2,False,2,False
3129,3608,2023-01-18 07:18:00+00:00,76.17,us,mobile,web,7,2,True,2,False
9796,4364,2023-01-24 20:50:00+00:00,63.77,es,mobile,app,20,1,False,6,False
3980,1894,2023-09-11 23:21:00+00:00,17.95,es,mobile,ads,23,0,False,3,True
9925,3104,2023-04-15 21:54:00+00:00,72.22,de,tablet,web,21,5,False,6,False
8318,2773,2023-05-09 23:51:00+00:00,420.28,au,mobile,web,23,1,False,3,True
4394,4272,2023-07-21 07:24:00+00:00,26.7,uk,tablet,web,7,4,False,2,False
1288,3362,2023-09-24 09:29:00+00:00,115.42,uk,mobile,web,9,6,False,2,False
4356,3269,2023-04-16 07:13:00+00:00,79.37,us,desktop,app,7,6,False,7,False
7014,3271,2023-09-03 18:04:00+00:00,71.16,us,desktop,web,18,6,False,1,False
3886,2861,2023-02-02 00:25:00+00:00,217.24,au,mobile,email,0,3,True,1,False
5750,3916,2023-06-22 18:05:00+00:00,78.72,us,mobile,ads,18,3,True,4,False
9170,3549,2023-07-30 02:50:00+00:00,66.1,de,desktop,app,2,6,False,6,False
2408,1792,2023-06-10 20:15:00+00:00,23.55,br,mobile,app,20,5,False,3,False
2014,4223,2023-04-09 18:45:00+00:00,44.94,in,mobile,email,18,6,False,1,False
5154,1430,2023-08-26 10:45:00+00:00,86.57,ca,desktop,web,10,5,False,3,False
8552,2923,2023-07-03 12:10:00+00:00,200.78,es,mobile,web,12,0,False,3,False
4377,3315,2023-11-30 04:58:00+00:00,60.66,us,mobile,web,4,3,False,6,False
8823,3749,2023-08-13 05:44:00+00:00,64.14,br,mobile,app,5,6,True,2,False
4274,4938,2023-07-16 06:48:00+00:00,11.83,es,desktop,ads,6,6,True,6,False
5826,3972,2023-08-21 06:27:00+00:00,10.38,jp,mobile,email,6,0,False,4,False
6700,4196,2023-08-30 04:04:00+00:00,298.68,us,tablet,web,4,2,True,3,False
7244,4442,2023-09-02 20:10:00+00:00,295.13,in,mobile,web,20,5,False,7,False
450,1797,2023-02-08 07:42:00+00:00,50.66,us,mobile,web,7,2,False,3,False
2228,2889,2023-02-06 19:44:00+00:00,19.75,br,mobile,ads,19,0,True,2,False
5757,4875,2023-01-18 17:30:00+00:00,123.57,us,mobile,app,17,2,True,1,False
811,3938,2023-11-17 05:22:00+00:00,51.81,au,mobile,app,5,4,False,2,False
4181,2395,2023-02-27 00:24:00+00:00,14.48,es,desktop,web,0,0,False,2,False
9001,3917,2023-03-02 18:33:00+00:00,224.48,us,mobile,app,18,3,False,4,False
5439,2546,2023-11-03 12:11:00+00:00,46.33,de,tablet,app,12,4,False,2,False
7534,4562,2023-07-18 01:19:00+00:00,61.97,fr,mobile,ads,1,1,True,3,False
6370,1816,2023-10-07 12:41:00+00:00,95.88,jp,mobile,app,12,5,False,2,False
8417,2827,2023-12-08 04:58:00+00:00,71.54,es,mobile,app,4,4,False,3,False
1478,1922,2023-11-30 07:29:00+00:00,87.36,es,mobile,ads,7,3,False,4,False
1791,2523,2023-12-01 16:10:00+00:00,231.73,au,mobile,app,16,4,False,2,False
2009,4561,2023-01-19 21:33:00+00:00,48.94,in,desktop,web,21,3,False,4,False
683,2015,2023-04-12 11:15:00+00:00,66.64,uk,desktop,email,11,2,True,2,False
2817,4423,2023-03-29 18:57:00+00:00,171.16,br,mobile,web,18,2,False,3,False
9432,2104,2023-06-13 01:43:00+00:00,31.54,us,desktop,app,1,1,True,3,False
3775,3583,2023-06-03 22:26:00+00:00,43.18,in,desktop,app,22,5,False,2,False
6496,4500,2023-10-10 18:42:00+00:00,29.89,us,mobile,web,18,1,False,5,True
8879,1478,2023-05-04 19:48:00+00:00,33.41,es,mobile,ads,19,3,False,2,False
7362,1947,2023-12-13 05:37:00+00:00,64.64,us,mobile,email,5,2,False,6,False
8367,1426,2023-11-18 18:58:00+00:00,47.53,es,mobile,app,18,5,True,3,False
7475,3037,2023-12-23 22:33:00+00:00,30.28,uk,mobile,app,22,5,False,5,False
47,1975,2023-04-20 21:52:00+00:00,38.92,jp,desktop,web,21,3,False,2,False
31,3324,2023-12-30 08:25:00+00:00,22.18,in,mobile,web,8,5,True,5,False
8251,2255,2023-11-25 00:35:00+00:00,124.25,au,desktop,ads,0,5,True,2,False
6936,1010,2023-12-12 08:23:00+00:00,197.25,fr,desktop,web,8,1,False,3,False
1469,2471,2023-11-01 16:28:00+00:00,37.91,in,mobile,app,16,2,False,3,False
1666,1722,2023-08-11 05:52:00+00:00,40.39,de,mobile,app,5,4,True,3,False
1417,4850,2023-06-12 22:22:00+00:00,35.66,uk,mobile,app,22,0,False,5,False
6481,1670,2023-10-04 14:20:00+00:00,44.41,jp,desktop,web,14,2,False,3,False
4853,2771,2023-05-10 02:42:00+00:00,61.74,us,desktop,app,2,2,False,3,False
2471,2343,2023-07-02 12:38:00+00:00,107.78,in,mobile,ads,12,6,False,3,False
4374,3928,2023-10-12 18:52:00+00:00,127.88,us,mobile,email,18,3,False,4,True
8525,4322,2023-05-15 20:02:00+00:00,83.63,in,mobile,web,20,0,True,4,False
430,4104,2023-03-20 13:53:00+00:00,79.72,uk,mobile,app,13,0,False,3,False
5245,4920,2023-01-08 09:42:00+00:00,99.22,fr,mobile,ads,9,6,False,1,False
2120,4224,2023-01-01 09:19:00+00:00,13.15,us,mobile,web,9,6,False,1,False
386,3199,2023-01-23 21:00:00+00:00,56.06,in,mobile,web,21,0,False,5,False
1946,4004,2023-07-29 19:07:00+00:00,130.09,de,mobile,ads,19,5,False,4,False
4225,3884,2023-02-16 21:46:00+00:00,63.85,us,tablet,web,21,3,False,5,False
474,3146,2023-03-30 06:21:00+00:00,131.95,fr,mobile,email,6,3,False,3,False
2130,1884,2023-06-29 11:10:00+00:00,157.2,de,mobile,web,11,3,True,6,False
6557,4801,2023-08-18 12:04:00+00:00,81.93,uk,mobile,app,12,4,False,5,False
6999,4499,2023-11-12 19:48:00+00:00,179.71,au,tablet,ads,19,6,False,1,False
1056,2469,2023-12-13 09:02:00+00:00,45.84,es,desktop,web,9,2,False,2,True
3275,3978,2023-04-27 03:09:00+00:00,106.42,in,mobile,app,3,3,False,1,False
4962,1256,2023-01-30 05:43:00+00:00,454.2,ca,mobile,web,5,0,False,4,True
5364,4410,2023-11-13 07:59:00+00:00,41.17,us,desktop,web,7,0,True,1,False
5817,3873,2023-01-22 22:06:00+00:00,81.29,ca,mobile,web,22,6,False,4,False
812,2492,2023-02-18 18:46:00+00:00,9.28,br,desktop,web,18,5,False,4,False
4574,4826,2023-10-27 21:18:00+00:00,29.37,de,mobile,social,21,4,True,3,False
6138,4928,2023-01-27 22:45:00+00:00,95.51,in,mobile,web,22,4,False,4,False
2389,3350,2023-12-25 08:31:00+00:00,113.6,jp,mobile,app,8,0,False,1,False
9649,3027,2023-04-06 14:53:00+00:00,49.22,uk,desktop,web,14,3,False,3,False
6226,2913,2023-06-23 12:54:00+00:00,201.64,in,mobile,ads,12,4,False,11,False
112,1455,2023-08-10 16:48:00+00:00,85.47,us,desktop,web,16,3,False,1,False
8910,2118,2023-06-21 19:07:00+00:00,59.72,jp,mobile,app,19,2,True,5,False
1746,1181,2023-11-18 15:04:00+00:00,47.05,in,mobile,app,15,5,False,6,False
7852,2891,2023-05-25 03:53:00+00:00,87.57,uk,mobile,web,3,3,False,2,False
1453,3192,2023-07-02 19:26:00+00:00,52.47,us,mobile,web,19,6,False,2,False
320,4029,2023-04-17 23:42:00+00:00,57.35,uk,mobile,app,23,0,False,3,False
8594,2391,2023-08-01 18:45:00+00:00,16.73,jp,mobile,web,18,1,True,3,False
3334,2083,2023-06-16 00:00:00+00:00,58.78,us,mobile,web,0,4,False,2,False
1923,2664,2023-02-13 21:10:00+00:00,49.78,uk,mobile,web,21,0,True,5,False
5866,4855,2023-06-12 22:48:00+00:00,65.46,es,mobile,ads,22,0,False,2,False
9529,3079,2023-10-04 03:28:00+00:00,52.48,au,desktop,web,3,2,True,2,False
3686,1448,2023-03-18 02:39:00+00:00,35.6,fr,desktop,app,2,5,False,2,False
4276,1844,2023-07-07 22:51:00+00:00,82.7,de,mobile,web,22,4,False,2,False
4890,4400,2023-07-20 19:36:00+00:00,55.78,in,mobile,app,19,3,False,2,False
5226,3274,2023-05-20 00:51:00+00:00,25.91,in,desktop,app,0,5,False,7,False
7473,2808,2023-04-27 10:19:00+00:00,168.57,au,mobile,app,10,3,False,3,False
3606,1685,2023-07-06 15:34:00+00:00,52.6,us,mobile,web,15,3,False,2,False
1053,1684,2023-07-16 14:55:00+00:00,105.62,au,tablet,web,14,6,True,3,False
4157,2125,2023-09-14 15:51:00+00:00,163.29,in,mobile,app,15,3,True,5,False
9677,4337,2023-12-03 14:19:00+00:00,18.0,de,mobile,app,14,6,False,1,False
100,1702,2023-03-08 13:44:00+00:00,33.87,de,mobile,web,13,2,False,3,False
7509,2953,2023-02-10 21:54:00+00:00,114.31,br,mobile,web,21,4,False,1,False
1457,2997,2023-03-17 11:24:00+00:00,106.59,au,mobile,app,11,4,True,2,False
7689,1124,2023-09-09 08:29:00+00:00,50.15,us,desktop,app,8,5,True,3,False
4005,4648,2023-05-16 06:00:00+00:00,79.67,jp,desktop,web,6,1,False,3,False
6867,4856,2023-06-01 17:20:00+00:00,117.9,fr,mobile,ads,17,3,False,5,False
4510,4642,2023-02-02 13:10:00+00:00,64.57,fr,mobile,ads,13,3,False,5,False
3300,2960,2023-08-12 15:18:00+00:00,45.8,jp,desktop,app,15,5,True,4,False
3800,1431,2023-04-27 10:04:00+00:00,76.1,fr,tablet,app,10,3,False,3,False
4282,4322,2023-11-01 15:55:00+00:00,53.13,au,desktop,web,15,2,True,5,False
9052,3125,2023-11-02 02:58:00+00:00,22.38,in,mobile,web,2,3,False,1,False
6463,1643,2023-05-27 12:35:00+00:00,161.44,us,mobile,web,12,5,False,3,False
7913,4856,2023-04-22 13:11:00+00:00,26.41,uk,mobile,ads,13,5,True,2,False
1415,2372,2023-02-15 11:20:00+00:00,76.17,br,mobile,social,11,2,False,2,False
541,1399,2023-11-03 20:08:00+00:00,92.46,ca,tablet,web,20,4,True,1,False
5816,1077,2023-05-21 22:09:00+00:00,15.87,jp,mobile,web,22,6,False,1,False
8200,2932,2023-07-17 02:05:00+00:00,37.9,us,mobile,ads,2,0,True,3,False
3681,4655,2023-11-22 08:04:00+00:00,87.0,br,tablet,web,8,2,False,2,False
755,3239,2023-05-04 16:50:00+00:00,26.19,ca,mobile,web,16,3,False,2,False
4197,1981,2023-12-16 06:19:00+00:00,42.24,au,mobile,web,6,5,True,2,False
2651,1754,2023-05-10 08:16:00+00:00,34.49,jp,mobile,web,8,2,True,3,True
4523,4628,2023-02-18 08:34:00+00:00,44.3,ca,mobile,app,8,5,True,3,False
9520,4698,2023-05-14 21:31:00+00:00,61.65,us,desktop,web,21,6,False,4,False
3119,2922,2023-02-19 15:08:00+00:00,22.88,au,mobile,app,15,6,True,4,False
3729,2093,2023-01-12 06:59:00+00:00,139.88,es,desktop,app,6,3,False,3,False
3887,3856,2023-10-22 00:20:00+00:00,70.02,jp,desktop,app,0,6,False,1,False
7108,4129,2023-07-30 21:22:00+00:00,58.66,br,mobile,web,21,6,False,3,False
