transaction_id,user_id,timestamp,amount,country,device,channel,hour,dayofweek,coupon_applied,num_items,is_fraud
1006,2824,2023-06-29 12:00:00,77.37,DE,desktop,app,12,3,0,1,0
5139,3998,2023-07-19 01:20:00,22.8,IN,mobile,web,1,2,1,3,0
4318,2298,2023-10-15 01:51:00,91.99,DE,mobile,app,1,6,0,6,0
6559,4249,2023-10-03 19:12:00,51.06,UK,desktop,app,19,1,0,2,0
4388,2299,2023-11-01 04:55:00,56.28,CA,mobile,web,4,2,0,2,0
2133,2389,2023-12-04 01:35:00,183.72,US,mobile,app,1,0,1,2,0
4266,1948,2023-04-20 01:09:00,24.07,JP,mobile,web,1,3,0,1,0
2058,2914,2023-06-22 05:38:00,21.83,FR,desktop,web,5,3,0,2,0
5387,3536,2023-12-07 17:54:00,47.62,UK,mobile,social,17,3,1,5,0
230,2643,2023-09-17 16:37:00,62.61,FR,mobile,web,16,6,1,3,0
2890,1821,2023-08-31 04:17:00,94.69,IN,desktop,app,4,3,0,3,0
4473,3796,2023-05-07 19:35:00,50.67,IN,desktop,web,19,6,0,4,0
6065,1072,2023-12-27 22:37:00,141.14,IN,mobile,ads,22,2,1,3,1
7925,1886,2023-10-23 08:25:00,26.26,FR,desktop,web,8,0,0,4,0
7650,1810,2023-07-31 04:00:00,67.56,JP,mobile,web,4,0,0,5,0
8382,2969,2023-06-07 05:12:00,31.4,ES,tablet,web,5,2,0,4,0
210,3796,2023-03-18 10:44:00,57.48,CA,mobile,web,10,5,0,3,0
2759,1968,2023-09-14 15:12:00,97.86,FR,desktop,web,15,3,0,4,0
8472,2706,2023-05-02 11:53:00,129.97,DE,mobile,app,11,1,0,2,0
2949,3474,2023-10-19 23:54:00,60.59,US,mobile,app,23,3,0,6,0
7117,1314,2023-02-27 23:10:00,52.43,AU,mobile,web,23,0,0,2,0
6331,4005,2023-08-12 15:10:00,121.92,FR,mobile,social,15,5,1,3,0
1729,4680,2023-03-28 15:06:00,21.04,US,mobile,web,15,1,0,4,0
4177,3748,2023-12-27 23:10:00,30.12,UK,mobile,web,23,2,0,3,0
338,2369,2023-12-17 22:30:00,34.45,US,mobile,social,22,6,0,2,0
4985,2313,2023-09-28 12:49:00,62.14,DE,mobile,web,12,3,0,4,0
6879,3617,2023-09-11 08:11:00,58.73,JP,desktop,social,8,0,0,3,0
7249,3224,2023-04-07 12:06:00,174.93,IN,mobile,web,12,4,0,2,0
8453,1904,2023-02-10 10:04:00,195.86,US,mobile,app,10,4,1,4,0
1227,3746,2023-04-11 06:18:00,52.16,US,desktop,web,6,1,0,4,0
7609,3929,2023-07-12 14:34:00,42.97,AU,mobile,web,14,2,0,2,0
6828,1829,2023-04-28 11:22:00,77.52,UK,mobile,social,11,4,0,4,0
3541,1991,2023-01-27 20:25:00,99.42,JP,mobile,web,20,4,0,1,0
5869,4250,2023-03-16 07:18:00,133.34,ES,mobile,ads,7,3,0,1,0
2112,2463,2023-10-31 01:41:00,68.73,CA,mobile,app,1,1,1,5,0
2692,4814,2023-12-05 15:05:00,38.34,IN,mobile,web,15,1,0,4,0
7154,1142,2023-12-08 09:02:00,167.37,CA,mobile,web,9,4,0,2,0
3708,3547,2023-03-30 09:49:00,36.35,US,desktop,web,9,3,0,2,0
1018,4925,2023-09-18 20:01:00,50.97,FR,mobile,web,20,0,1,3,0
8512,1264,2023-03-19 10:33:00,48.8,US,desktop,web,10,6,1,2,0
2808,1891,2023-10-23 01:01:00,17.19,FR,tablet,web,1,0,0,6,0
5016,1631,2023-02-05 02:27:00,57.71,US,mobile,app,2,6,1,2,0
1929,1024,2023-01-24 16:32:00,22.4,JP,mobile,web,16,1,0,4,0
351,3385,2023-06-28 00:03:00,133.41,UK,mobile,ads,0,2,0,4,1
5174,4374,2023-01-14 03:09:00,91.82,IN,mobile,app,3,5,0,4,0
4193,3504,2023-09-08 09:51:00,35.57,DE,desktop,web,9,4,0,2,0
1935,1107,2023-09-09 15:15:00,66.32,JP,mobile,email,15,5,0,3,0
6902,1359,2023-10-16 16:52:00,28.41,DE,mobile,app,16,0,0,4,0
4824,4162,2023-12-29 20:05:00,27.09,JP,mobile,web,20,4,1,3,0
565,2715,2023-11-30 04:07:00,75.05,US,mobile,ads,4,3,0,6,0
1583,2645,2023-04-10 02:48:00,97.05,IN,tablet,app,2,0,0,1,0
4695,1929,2023-08-20 20:17:00,34.24,CA,mobile,web,20,6,1,2,0
2176,2380,2023-10-11 23:16:00,52.72,CA,desktop,web,23,2,0,4,0
7029,2630,2023-11-13 05:02:00,212.44,FR,tablet,social,5,0,0,6,1
4881,2710,2023-10-12 15:49:00,41.41,IN,desktop,ads,15,3,1,1,0
2229,3087,2023-10-07 18:53:00,137.16,FR,tablet,app,18,5,0,1,0
1116,2019,2023-12-15 05:57:00,150.52,AU,desktop,app,5,4,1,1,0
3127,1707,2023-10-30 18:26:00,89.03,IN,mobile,email,18,0,1,4,0
3545,2246,2023-05-16 08:14:00,55.29,BR,desktop,ads,8,1,0,4,0
5049,2587,2023-11-11 14:35:00,119.86,DE,mobile,social,14,5,0,1,0
7477,2676,2023-04-07 03:50:00,257.9,UK,mobile,web,3,4,0,2,1
822,2209,2023-11-07 20:17:00,196.09,UK,mobile,app,20,1,1,5,0
6533,3891,2023-10-12 01:42:00,42.39,ES,desktop,web,1,3,1,1,0
2273,3403,2023-02-28 10:33:00,82.93,AU,mobile,social,10,1,0,4,0
5546,4824,2023-10-29 02:35:00,71.95,US,desktop,email,2,6,0,3,0
82,4499,2023-03-03 15:01:00,53.07,CA,desktop,app,15,4,0,4,0
1324,1074,2023-12-26 09:37:00,48.98,UK,mobile,web,9,1,1,1,0
9406,1585,2023-07-25 20:55:00,54.97,UK,mobile,web,20,1,0,3,0
1615,1474,2023-02-09 16:55:00,26.08,IN,desktop,web,16,3,0,4,0
832,4914,2023-04-11 09:35:00,75.15,US,desktop,web,9,1,0,3,0
3884,4384,2023-08-05 07:07:00,52.13,IN,desktop,app,7,5,0,3,0
8642,3653,2023-02-01 11:10:00,38.36,JP,tablet,ads,11,2,1,2,0
4465,3140,2023-02-08 06:34:00,35.89,US,tablet,social,6,2,1,2,0
5340,1630,2023-10-26 01:21:00,227.17,IN,mobile,web,1,3,0,2,0
8067,1147,2023-05-05 10:34:00,18.01,UK,mobile,web,10,4,0,3,0
1650,4701,2023-05-15 21:23:00,6.84,US,mobile,web,21,0,0,5,0
4066,4970,2023-03-02 07:19:00,188.63,US,mobile,web,7,3,0,3,0
9666,2069,2023-02-10 09:35:00,80.34,CA,mobile,app,9,4,0,3,0
3039,3729,2023-05-06 01:56:00,10.88,US,mobile,app,1,5,1,4,0
3321,1542,2023-08-27 22:47:00,44.25,IN,mobile,web,22,6,0,3,0
7144,2194,2023-09-21 04:16:00,107.73,FR,desktop,app,4,3,0,2,0
6890,3532,2023-10-28 17:53:00,75.47,IN,mobile,web,17,5,1,3,0
5093,3256,2023-10-10 07:21:00,69.28,AU,desktop,web,7,1,0,2,0
3721,4508,2023-09-24 23:54:00,85.29,FR,mobile,web,23,6,0,4,0
2424,1590,2023-07-02 07:30:00,12.67,US,desktop,app,7,6,0,4,0
750,1675,2023-09-02 09:31:00,310.55,US,mobile,web,9,5,1,2,1
5272,4758,2023-09-14 08:50:00,131.87,FR,mobile,app,8,3,0,4,0
2374,4201,2023-12-29 07:27:00,63.9,DE,mobile,app,7,4,0,5,0
4694,2415,2023-01-28 02:15:00,60.48,ES,tablet,ads,2,5,0,3,0
9880,1459,2023-06-27 23:46:00,39.83,US,desktop,web,23,1,0,3,0
8371,4584,2023-10-27 16:41:00,14.28,FR,mobile,web,16,4,0,2,0
7320,1270,2023-06-22 17:19:00,33.44,DE,mobile,app,17,3,0,5,0
4369,2278,2023-11-13 16:36:00,28.65,IN,mobile,app,16,0,0,2,0
6786,4130,2023-07-09 03:50:00,20.09,JP,mobile,app,3,6,0,2,0
7402,2716,2023-01-09 07:17:00,26.86,FR,desktop,web,7,0,0,4,0
1140,4818,2023-02-13 19:19:00,12.44,BR,mobile,app,19,0,0,1,0
7632,2641,2023-07-30 09:04:00,52.59,CA,mobile,app,9,6,0,4,0
2232,2772,2023-12-27 02:14:00,62.71,UK,mobile,web,2,2,0,3,0
2165,1002,2023-11-08 09:20:00,78.89,BR,mobile,web,9,2,0,3,0
5218,3535,2023-05-05 05:12:00,28.76,IN,desktop,app,5,4,1,5,0
9445,2221,2023-12-31 15:27:00,49.1,IN,mobile,app,15,6,0,2,0
9238,2462,2023-11-15 23:29:00,9.85,US,mobile,ads,23,2,0,2,0
4562,1419,2023-09-01 00:04:00,59.31,FR,mobile,web,0,4,0,5,0
1571,4100,2023-04-17 23:10:00,113.36,BR,tablet,ads,23,0,1,2,1
173,3731,2023-11-13 12:36:00,87.67,UK,tablet,app,12,0,0,3,0
7164,3973,2023-05-23 11:16:00,73.07,US,desktop,app,11,1,0,1,0
2088,3371,2023-03-23 14:37:00,9.13,FR,desktop,app,14,3,0,6,0
4668,1006,2023-02-05 10:48:00,65.27,JP,mobile,web,10,6,0,4,0
4566,2774,2023-09-18 09:58:00,15.31,FR,desktop,app,9,0,1,3,0
7090,3435,2023-12-31 20:58:00,91.21,AU,mobile,app,20,6,1,4,0
6570,4877,2023-06-02 12:43:00,23.17,US,mobile,app,12,4,1,3,0
4784,1138,2023-03-08 01:49:00,11.17,US,mobile,app,1,2,0,2,0
2685,2646,2023-07-31 08:39:00,19.85,IN,mobile,web,8,0,0,3,0
1833,2379,2023-03-17 03:57:00,11.05,AU,mobile,web,3,4,0,4,0
8547,1903,2023-12-20 04:06:00,8.23,US,desktop,app,4,2,0,4,0
5066,4130,2023-05-19 05:21:00,17.67,JP,mobile,web,5,4,0,3,0
9131,4573,2023-05-18 17:00:00,23.33,ES,mobile,web,17,3,1,3,0
9356,3472,2023-04-02 18:21:00,38.28,UK,mobile,app,18,6,0,3,0
4413,3606,2023-10-24 21:30:00,154.77,US,desktop,web,21,1,1,4,0
7208,1423,2023-05-13 15:46:00,40.88,CA,mobile,app,15,5,0,4,0
9891,1477,2023-09-05 01:20:00,38.82,AU,desktop,web,1,1,0,4,0
835,3635,2023-06-23 06:15:00,68.27,CA,mobile,email,6,4,0,1,0
6822,1639,2023-07-12 19:13:00,156.43,IN,desktop,app,19,2,0,2,0
3782,1059,2023-06-13 14:43:00,161.7,CA,mobile,web,14,1,1,4,0
9013,4793,2023-11-28 03:28:00,32.41,CA,desktop,web,3,1,1,3,0
7500,3722,2023-04-07 10:36:00,91.26,AU,desktop,email,10,4,1,5,0
3425,4764,2023-11-22 17:34:00,45.12,FR,mobile,app,17,2,1,2,0
66,2297,2023-06-03 18:39:00,41.3,BR,mobile,app,18,5,1,4,1
2964,4854,2023-04-23 10:49:00,119.8,AU,desktop,web,10,6,0,2,0
5670,4580,2023-04-04 05:58:00,99.93,UK,desktop,web,5,1,0,3,0
8963,4084,2023-11-27 15:13:00,67.17,ES,mobile,app,15,0,0,2,0
355,3520,2023-02-26 00:34:00,27.49,US,mobile,ads,0,6,0,1,0
8172,4996,2023-12-31 20:40:00,78.71,BR,mobile,web,20,6,0,3,0
4031,2854,2023-03-04 08:19:00,86.01,ES,mobile,web,8,5,0,2,0
8535,3395,2023-02-02 02:35:00,168.62,UK,mobile,app,2,3,0,3,0
3652,2486,2023-09-13 20:27:00,34.26,FR,mobile,app,20,2,0,2,0
6740,2037,2023-09-11 05:13:00,69.64,BR,mobile,web,5,0,0,3,1
3298,3946,2023-10-25 15:03:00,35.93,DE,mobile,app,15,2,0,5,0
4128,3975,2023-06-30 10:20:00,205.45,UK,desktop,web,10,4,0,3,0
8044,4729,2023-12-31 15:20:00,42.05,US,mobile,web,15,6,0,3,0
4768,3390,2023-04-18 06:33:00,107.83,JP,desktop,web,6,1,0,2,0
473,3565,2023-10-09 12:17:00,139.76,IN,desktop,web,12,0,1,3,0
3762,3563,2023-11-09 05:42:00,17.92,DE,mobile,web,5,3,1,2,0
8618,3226,2023-12-19 21:53:00,203.71,US,desktop,web,21,1,1,4,0
3567,1369,2023-10-24 09:22:00,154.73,DE,desktop,app,9,1,1,2,0
2761,2316,2023-09-09 07:51:00,8.31,IN,desktop,app,7,5,0,3,0
869,2155,2023-09-11 02:06:00,30.09,US,mobile,web,2,0,0,3,0
9383,3944,2023-01-24 08:45:00,107.47,JP,desktop,web,8,1,0,3,0
8689,1438,2023-08-10 18:08:00,115.21,ES,mobile,web,18,3,0,3,1
4053,4994,2023-03-21 21:22:00,138.79,IN,desktop,app,21,1,0,2,0
6131,1493,2023-04-19 07:24:00,16.82,FR,tablet,web,7,2,0,4,0
3245,1341,2023-05-15 04:42:00,57.56,UK,mobile,web,4,0,1,3,0
4843,1557,2023-07-13 09:36:00,212.8,IN,mobile,web,9,3,0,2,0
9331,2434,2023-12-30 06:19:00,72.38,UK,mobile,app,6,5,0,2,0
5641,3754,2023-08-06 07:46:00,47.17,IN,mobile,web,7,6,1,5,0
5781,3524,2023-01-29 23:21:00,36.62,BR,tablet,app,23,6,0,4,1
8541,3670,2023-09-26 13:57:00,51.63,CA,mobile,email,13,1,0,3,0
1076,2077,2023-01-03 06:45:00,76.58,JP,tablet,web,6,1,1,1,0
2958,2147,2023-06-26 10:44:00,11.88,US,desktop,app,10,0,0,5,0
6753,3324,2023-09-06 19:55:00,47.54,UK,mobile,web,19,2,1,3,0
8658,1587,2023-10-29 16:12:00,41.44,BR,desktop,web,16,6,0,3,0
7273,2961,2023-05-12 17:08:00,143.89,US,mobile,web,17,4,1,1,0
4760,4560,2023-04-07 01:07:00,51.16,FR,mobile,web,1,4,0,3,0
4863,4488,2023-11-20 14:36:00,472.64,JP,mobile,web,14,0,0,3,1
7026,3235,2023-02-09 19:53:00,28.27,IN,mobile,web,19,3,0,2,0
7648,4177,2023-01-01 10:15:00,23.87,IN,mobile,ads,10,6,0,4,0
7162,3431,2023-06-06 13:20:00,72.79,DE,tablet,app,13,1,0,3,0
74,4417,2023-08-28 21:32:00,30.11,US,mobile,web,21,0,0,3,0
4902,4877,2023-09-12 01:43:00,61.92,JP,mobile,email,1,1,0,7,0
4376,2693,2023-11-21 07:38:00,43.08,FR,desktop,web,7,1,0,3,0
6699,4924,2023-06-01 07:12:00,53.23,UK,mobile,web,7,3,0,3,0
9806,2172,2023-02-20 10:13:00,62.82,IN,desktop,web,10,0,1,2,0
1102,3145,2023-06-14 11:16:00,155.24,UK,mobile,app,11,2,0,1,1
9538,1497,2023-02-24 12:08:00,3.55,CA,mobile,app,12,4,0,2,0
7656,3896,2023-05-19 22:33:00,133.32,JP,tablet,web,22,4,0,3,0
5236,3100,2023-04-12 17:14:00,144.65,IN,mobile,web,17,2,0,2,0
5166,2124,2023-02-19 00:45:00,36.68,DE,tablet,email,0,6,0,4,0
119,4796,2023-07-17 02:17:00,217.66,IN,tablet,app,2,0,0,5,0
2023,3983,2023-07-14 17:27:00,19.19,UK,mobile,app,17,4,0,2,0
9886,4028,2023-04-28 17:59:00,411.03,CA,desktop,app,17,4,0,4,1
2639,3467,2023-11-21 06:41:00,95.47,FR,desktop,ads,6,1,0,1,0
2035,1920,2023-11-18 12:10:00,94.14,US,mobile,web,12,5,0,3,1
2565,1894,2023-12-29 12:58:00,36.27,JP,mobile,web,12,4,0,2,0
8666,2170,2023-02-25 22:50:00,29.6,AU,mobile,app,22,5,0,3,0
3544,4408,2023-03-05 01:35:00,104.5,FR,desktop,web,1,6,0,7,0
1220,1027,2023-04-27 08:38:00,34.86,FR,desktop,web,8,3,1,3,0
9715,2163,2023-09-02 05:11:00,157.08,US,mobile,web,5,5,0,1,0
6712,1572,2023-09-08 13:43:00,23.67,IN,mobile,app,13,4,0,4,0
2904,2440,2023-11-21 19:26:00,179.21,UK,mobile,web,19,1,1,2,0
3027,2300,2023-02-04 15:32:00,117.61,AU,mobile,ads,15,5,0,3,1
2511,3848,2023-09-05 20:50:00,27.03,BR,mobile,web,20,1,0,6,0
4202,1985,2023-06-12 17:47:00,79.63,IN,desktop,app,17,0,0,3,0
3208,2766,2023-07-12 06:10:00,122.76,IN,mobile,social,6,2,0,2,1
4490,2830,2023-12-26 16:33:00,7.01,JP,mobile,social,16,1,0,3,0
2756,4953,2023-12-16 15:17:00,15.58,UK,tablet,web,15,5,0,5,0
8890,1271,2023-04-13 19:35:00,20.13,BR,mobile,app,19,3,0,4,0
178,4810,2023-03-21 23:00:00,25.57,FR,desktop,email,23,1,0,3,1
1644,1966,2023-12-11 07:04:00,88.71,FR,mobile,web,7,0,0,1,0
9293,2821,2023-03-26 07:23:00,93.01,AU,desktop,web,7,6,1,2,0
3519,1365,2023-06-03 19:56:00,70.6,CA,mobile,web,19,5,0,3,0
1375,2942,2023-03-11 08:22:00,197.83,AU,mobile,app,8,5,0,3,0
1721,2790,2023-04-11 16:46:00,44.92,FR,mobile,web,16,1,0,11,0
3996,3470,2023-06-05 03:13:00,97.96,US,desktop,web,3,0,0,3,0
3689,2506,2023-07-08 10:52:00,31.11,DE,mobile,app,10,5,1,4,0
2265,4465,2023-10-17 03:23:00,73.42,JP,desktop,social,3,1,0,2,0
88,2955,2023-12-21 11:53:00,41.46,JP,desktop,web,11,3,0,3,0
2849,2677,2023-03-24 09:22:00,70.73,US,mobile,app,9,4,0,2,0
8688,3123,2023-09-17 04:42:00,114.12,FR,mobile,web,4,6,0,4,0
404,3200,2023-02-03 21:04:00,82.56,JP,mobile,ads,21,4,0,2,0
9901,2317,2023-01-14 07:58:00,220.12,US,mobile,app,7,5,1,2,0
4078,3426,2023-03-02 07:59:00,27.14,UK,mobile,web,7,3,0,2,0
6836,1943,2023-01-02 19:09:00,80.36,DE,mobile,web,19,0,0,1,0
6538,1053,2023-04-24 07:08:00,31.52,ES,mobile,ads,7,0,0,1,0
2457,2013,2023-04-27 06:03:00,55.09,FR,mobile,social,6,3,1,4,0
2752,1619,2023-06-30 18:20:00,104.93,ES,mobile,web,18,4,1,1,0
2215,1972,2023-09-15 15:44:00,63.4,BR,desktop,app,15,4,0,3,0
1028,1404,2023-07-03 06:01:00,36.35,US,mobile,web,6,0,0,4,0
9704,4010,2023-02-27 16:46:00,21.86,DE,desktop,ads,16,0,0,7,0
1422,3845,2023-11-02 07:08:00,52.49,US,tablet,app,7,3,0,4,0
2437,1377,2023-03-15 06:29:00,144.09,US,tablet,ads,6,2,1,1,0
4278,3257,2023-10-04 09:56:00,235.06,FR,mobile,app,9,2,1,4,1
9610,4504,2023-09-19 05:00:00,28.41,IN,tablet,web,5,1,1,3,0
1279,3472,2023-02-08 18:23:00,21.34,FR,mobile,web,18,2,0,4,0
6221,4606,2023-09-29 13:09:00,138.71,US,mobile,app,13,4,0,5,0
4908,4565,2023-02-04 21:52:00,10.31,IN,mobile,app,21,5,0,3,0
5065,2228,2023-01-31 22:32:00,60.41,ES,mobile,app,22,1,0,5,0
1979,1777,2023-07-02 21:49:00,106.42,US,mobile,ads,21,6,0,4,1
1062,4419,2023-09-12 04:47:00,150.27,AU,mobile,web,4,1,0,3,1
5015,1973,2023-03-28 14:34:00,15.86,FR,mobile,email,14,1,0,1,0
4536,4311,2023-04-14 19:25:00,105.19,IN,mobile,social,19,4,0,6,0
6994,1844,2023-09-15 23:53:00,41.63,FR,desktop,web,23,4,0,5,0
9254,4153,2023-06-28 19:10:00,67.57,UK,desktop,web,19,2,0,6,0
1503,3275,2023-02-12 01:21:00,264.55,UK,mobile,app,1,6,0,1,1
8569,3062,2023-10-07 14:48:00,52.2,US,mobile,app,14,5,0,4,0
9315,2820,2023-03-13 01:42:00,77.13,DE,mobile,app,1,0,0,2,0
8837,2942,2023-01-07 20:24:00,23.9,IN,mobile,web,20,5,1,7,0
8921,3314,2023-02-05 11:59:00,72.31,US,mobile,app,11,6,0,6,0
4919,4637,2023-09-07 16:51:00,187.79,IN,mobile,web,16,3,1,3,0
679,4730,2023-10-17 02:33:00,330.76,DE,mobile,app,2,1,0,2,0
5077,4710,2023-01-12 10:48:00,35.21,IN,desktop,web,10,3,0,2,0
8065,3988,2023-10-13 06:01:00,28.96,FR,mobile,app,6,4,0,3,0
7569,4907,2023-02-27 06:06:00,29.42,IN,mobile,web,6,0,0,5,0
103,2579,2023-09-22 14:32:00,70.4,AU,mobile,web,14,4,0,2,0
958,2031,2023-07-22 14:16:00,41.8,ES,desktop,app,14,5,0,5,0
8557,2159,2023-11-17 07:15:00,30.42,ES,mobile,web,7,4,0,4,0
3786,2901,2023-10-02 16:36:00,64.02,UK,desktop,web,16,0,0,1,0
9631,3905,2023-05-19 17:01:00,78.11,UK,mobile,app,17,4,0,3,0
7174,2866,2023-08-11 08:57:00,156.58,US,mobile,app,8,4,0,2,1
4044,2678,2023-01-12 21:01:00,131.26,BR,mobile,app,21,3,0,5,0
2649,2797,2023-06-15 20:26:00,190.59,BR,mobile,app,20,3,0,3,0
6001,3555,2023-03-10 17:53:00,105.92,DE,mobile,app,17,4,0,4,0
7928,4398,2023-04-22 21:01:00,30.61,BR,mobile,ads,21,5,0,5,0
2827,4289,2023-06-06 19:04:00,250.18,US,desktop,web,19,1,0,3,0
4095,4668,2023-08-21 14:17:00,137.84,AU,mobile,web,14,0,1,3,0
7775,2902,2023-04-15 11:04:00,181.64,UK,tablet,web,11,5,0,5,0
9259,3208,2023-11-08 16:34:00,81.93,FR,desktop,web,16,2,0,2,0
8114,1846,2023-03-13 23:03:00,11.23,UK,mobile,app,23,0,0,3,0
4773,2439,2023-12-04 09:00:00,81.6,ES,mobile,app,9,0,1,5,0
1948,1329,2023-04-01 18:17:00,52.37,DE,desktop,web,18,5,0,3,0
6110,2673,2023-02-03 11:51:00,27.73,FR,desktop,ads,11,4,1,2,0
2300,4526,2023-10-03 00:53:00,28.74,ES,desktop,app,0,1,0,1,0
7845,1470,2023-12-17 23:30:00,37.55,UK,desktop,web,23,6,1,3,0
4383,2492,2023-02-03 17:42:00,164.93,BR,mobile,web,17,4,1,3,0
5426,2541,2023-02-07 21:43:00,32.12,US,mobile,app,21,1,0,1,0
6772,1615,2023-02-17 13:04:00,31.58,US,mobile,app,13,4,1,2,0
8579,3048,2023-08-17 09:37:00,56.96,BR,desktop,app,9,3,1,3,0
4292,3659,2023-08-16 10:27:00,211.15,ES,mobile,app,10,2,0,3,0
529,3455,2023-07-18 19:27:00,54.7,IN,mobile,web,19,1,0,6,0
1234,3797,2023-08-08 23:50:00,60.6,BR,tablet,app,23,1,1,2,0
780,1595,2023-07-06 18:13:00,243.85,US,desktop,app,18,3,0,4,0
5860,1839,2023-12-13 20:39:00,41.76,JP,desktop,app,20,2,0,3,0
3060,2462,2023-10-30 23:22:00,30.98,IN,mobile,ads,23,0,0,3,0
8588,3059,2023-11-10 10:35:00,36.79,ES,desktop,app,10,4,0,2,0
1861,4472,2023-04-28 16:06:00,97.78,AU,desktop,web,16,4,0,4,0
8439,4985,2023-04-20 11:22:00,24.9,US,mobile,web,11,3,0,5,0
7404,3596,2023-07-06 02:21:00,48.72,IN,mobile,web,2,3,0,3,0
4640,2053,2023-03-29 08:41:00,43.42,FR,mobile,app,8,2,0,3,0
4251,1854,2023-10-13 05:49:00,44.38,ES,desktop,web,5,4,0,1,0
1993,1136,2023-08-31 06:17:00,213.47,ES,mobile,email,6,3,1,6,0
7380,1529,2023-11-11 12:09:00,24.57,US,desktop,web,12,5,0,2,0
7306,2096,2023-06-28 10:40:00,323.26,IN,mobile,web,10,2,0,3,0
5304,1483,2023-07-16 11:02:00,11.13,CA,tablet,social,11,6,0,3,0
8193,1242,2023-06-13 02:15:00,13.89,IN,desktop,app,2,1,0,4,0
7448,2611,2023-11-24 21:54:00,22.71,CA,mobile,ads,21,4,0,6,0
2472,1337,2023-01-11 19:48:00,25.63,UK,desktop,web,19,2,0,1,0
7198,3662,2023-03-10 04:11:00,96.19,BR,desktop,ads,4,4,1,2,0
5313,3823,2023-07-14 23:19:00,117.35,JP,desktop,app,23,4,0,3,0
9036,2944,2023-08-22 21:31:00,39.86,DE,desktop,web,21,1,0,5,0
1397,4888,2023-04-27 06:42:00,33.43,FR,mobile,web,6,3,1,3,0
4003,1197,2023-08-25 21:15:00,47.67,AU,mobile,app,21,4,0,5,0
5372,3910,2023-10-18 13:21:00,47.13,CA,mobile,app,13,2,1,4,0
3236,4478,2023-11-02 10:44:00,100.65,ES,mobile,web,10,3,0,1,0
1043,1713,2023-08-11 15:00:00,85.0,FR,mobile,email,15,4,1,2,0
3299,3530,2023-12-23 14:40:00,97.44,AU,mobile,ads,14,5,0,2,0
7257,1976,2023-10-30 21:02:00,61.34,US,mobile,app,21,0,0,3,0
258,4748,2023-09-14 05:06:00,60.23,US,desktop,ads,5,3,0,3,0
7287,1136,2023-09-15 03:06:00,185.29,FR,desktop,web,3,4,0,4,0
8617,4163,2023-01-11 16:16:00,204.15,CA,mobile,ads,16,2,0,3,1
7817,4502,2023-02-17 11:42:00,24.09,IN,desktop,web,11,4,1,2,0
5844,3763,2023-09-07 06:43:00,12.93,DE,mobile,web,6,3,0,3,0
2090,2981,2023-02-24 21:44:00,314.96,AU,mobile,web,21,4,1,1,0
7703,1494,2023-08-28 17:04:00,22.63,US,mobile,email,17,0,0,4,0
504,3733,2023-11-27 06:13:00,20.34,ES,desktop,ads,6,0,1,3,0
5266,3277,2023-07-30 14:54:00,32.02,IN,mobile,app,14,6,1,2,0
8815,1145,2023-01-04 02:47:00,17.18,UK,mobile,app,2,2,0,2,0
1346,2433,2023-04-21 23:46:00,245.33,US,tablet,app,23,4,1,6,0
8456,1843,2023-05-24 19:36:00,39.88,US,mobile,app,19,2,1,5,0
5047,2479,2023-02-23 23:01:00,78.39,AU,mobile,ads,23,3,0,4,0
2249,2716,2023-08-28 07:40:00,82.21,JP,mobile,app,7,0,0,3,0
4982,1187,2023-08-26 01:36:00,137.64,CA,mobile,email,1,5,0,3,1
373,4723,2023-04-22 05:45:00,110.29,ES,mobile,app,5,5,0,3,0
8455,1404,2023-11-25 19:19:00,59.89,US,mobile,email,19,5,0,2,0
3371,2575,2023-08-12 16:09:00,20.22,CA,mobile,web,16,5,0,2,0
2007,1401,2023-09-11 06:55:00,50.84,IN,mobile,app,6,0,0,4,0
3657,3325,2023-12-24 08:23:00,53.01,IN,mobile,app,8,6,0,3,0
8328,3405,2023-10-04 17:28:00,55.14,IN,mobile,app,17,2,0,6,0
7522,3832,2023-01-28 17:13:00,45.33,ES,mobile,web,17,5,0,3,0
4002,2517,2023-07-17 13:04:00,154.1,BR,mobile,email,13,0,1,3,0
6073,3424,2023-09-24 14:18:00,60.88,US,mobile,web,14,6,0,1,0
8737,1063,2023-01-20 17:00:00,5.18,JP,desktop,web,17,4,0,3,0
998,3871,2023-11-30 00:31:00,137.99,IN,mobile,app,0,3,0,3,0
8180,3178,2023-08-20 12:30:00,37.46,JP,mobile,web,12,6,0,2,0
3291,3880,2023-02-03 04:40:00,116.77,US,desktop,app,4,4,0,5,0
1177,2428,2023-05-07 00:06:00,159.79,US,mobile,app,0,6,0,6,1
552,2982,2023-02-16 06:17:00,31.59,US,desktop,web,6,3,0,3,0
745,4491,2023-04-30 10:39:00,69.52,US,mobile,social,10,6,0,3,0
7224,3186,2023-01-06 16:17:00,180.7,US,mobile,social,16,4,0,3,0
4555,2875,2023-12-05 18:01:00,94.77,AU,desktop,web,18,1,0,3,0
2860,4232,2023-11-09 02:10:00,93.93,CA,mobile,social,2,3,1,1,0
8821,2772,2023-03-06 20:15:00,106.39,US,desktop,web,20,0,0,1,0
3460,3444,2023-06-02 04:42:00,71.31,ES,mobile,web,4,4,0,2,0
2725,3180,2023-12-13 07:05:00,17.96,US,mobile,web,7,2,0,2,0
6848,2257,2023-09-17 21:35:00,55.79,ES,mobile,app,21,6,0,3,0
